label,message
ham,"I want John to interview with the various desk heads (Scott, Hunter, Phillip, 
Tom).  I think I'm going to tell John not to mention the past.   It's an 
issue that doesn't need to be made public and as long as Lavo and myself are 
okay with it, I don't see the need to get individual approval from everyone.  
Thanks for your help,
John




Ed McMichael
01/03/2001 08:37 AM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: Re:  

Thanks for the inquiry.  I sincerely appreciate you giving me the heads up."
ham,"I know I might seem a little obsessed with this, but here are some of our 
plays from our flag football league.  There are plays on both tabs.
I was thinking that we would start with me at left flanker, Paul Broderick at 
center, Paul Burkhart at right slot, Steve at right flanker, Sarah at 
blocker, and either Mike or Chris at blocker.  Let me know if you have 
objections.  Also, I am sending this to Paul Burkhart so I am assuming that 
he will play (P. Broderick can you confirm this?).

Steve"
ham,"Got your email.  I will let Jacques know.  I guess we can work out the finer 
points next week.  The bank here in Houston is dealing with their auditors 
this week, so unfortunately I did not hear from them this week.  The are 
promising to have some feedback by Monday.  I will let you know as soon as I 
hear from them.

Phillip"
ham,"I don't know if you got these.
---------------------- Forwarded by Eric Bass/HOU/ECT on 01/07/2000 08:52 AM 
---------------------------
   
	
	
	From:  Yvette G Connevey @ ENRON                           01/07/2000 08:25 AM
	

To: Michael Walters/HOU/ECT@ECT, Eric Bass/HOU/ECT@ECT, O'Neal D 
Winfree/HOU/ECT@ECT, Bryan Hull/HOU/ECT@ECT, David Baumbach/HOU/ECT@ECT
cc:  
Subject: Risk Team Weekly Meeting

Your Weekly Meeting with Brenda has been pushed back to 10:30 this morning 
and will take pla"
ham,"---------------------- Forwarded by Eric Bass/HOU/ECT on 09/29/2000 09:44 AM 
---------------------------


Brian Hoskins
06/26/2000 04:10 PM
To: Roberto Martinez/ENRON_DEVELOPMENT@ENRON_DEVELOPMENT, Hector 
Campos/HOU/ECT@ECT, Eric Bass/HOU/ECT@ECT, Luis 
Mena/ENRON_DEVELOPMENT@ENRON_DEVELOPMENT, Barry Steinhart/Corp/Enron@Enron, 
Dick Jenkins/HOU/ECT@ECT
cc:  
Subject: Delta Ad

For old times' sake...


 - DELTA.WAV"
ham,"-----Original Message-----
From: 	Dannhaus, Ed  
Sent:	Monday, July 30, 2001 7:05 AM
To:	Allen, Phillip K.
Subject:	Re:

She is fine and acts like she belongs there are plenty of new things for her to investigate."
ham,"Who cares??????




""Cooper, Sean"" <Sean.Cooper@ElPaso.com> on 02/26/2001 08:51:13 AM
To: ""Cooper, Sean"" <Sean.Cooper@ElPaso.com>
cc:  
Subject: New email address


Please note that effective immediately my email address has changed to
 Sean.Cooper@ElPaso.com"
ham,"i think we were supposed to celebrate in t-ride




""Bass, Jason"" <Jason.Bass2@COMPAQ.com> on 12/04/2000 10:15:39 AM
To: ""'Eric.Bass@enron.com'"" <Eric.Bass@enron.com>
cc:  
Subject: Dad's Bday


Do you want to take Dad somewhere for his birthday?  Maybe Thursday night?"
ham,"If you have not yet had the opportunity to enroll for the 2002 CFA exam, AIMR is pleased to announce that you now can do so electronically through the AIMR Web site at http://www.aimr.org/cfaprogram/index.html.

The next enrollment deadline is 3 December 2001 and, as a reminder, this year AIMR must RECEIVE your enrollment form and payment by the deadline date.

Many CFA candidates have inquired about the status of the New York Society, which had its office in the World Trade Center. We are happ"
ham,"Hi Eric,
?
I have a check for $630 but no local bank.? I  would like to have cash.? 
Would you please cash a personal check for this  amount and I'll endorse the 
other check over to you?? Sure would appreciate  it.
?
Have a great day.? Love you,  Mom"
ham,"---------------------- Forwarded by John Arnold/HOU/ECT on 07/24/2000 03:16 
PM ---------------------------


Kevin G Moore
07/24/2000 01:09 PM
To: Vince J Kaminski/HOU/ECT@ECT, Mike A Roberts/HOU/ECT@ECT, Jose 
Marquez/Corp/Enron@ENRON, Shirley Crenshaw/HOU/ECT@ECT, Jeffrey A 
Shankman/HOU/ECT@ECT, John Arnold/HOU/ECT@ECT, Hunter S Shively/HOU/ECT@ECT, 
Barbara Lewis/HOU/ECT@ECT, Kimberly Hillis/HOU/ECT@ect
cc:  
Subject: Schedule Interview for Stephen Bennett

Friday , August 4,2000

Interview"
ham,"Doug / Arturo-

Below is a small presentation we made on EFS with the flow diagrams John drew out.

Please call us when you are ready to discuss.

Kind Regards,
Caroline
212 715 2395"
ham,"FYI
-----Original Message-----
From: Mack, Iris 
Sent: Tuesday, November 13, 2001 8:30 AM
To: Mack, Iris; Black, Tamara Jae
Cc: Shoemake, Lisa
Subject: RE: Sick Day


Hi,
 
     I'm still feeling weak.  Therefore, I won't be in today.
 
    If I'm not better by tomorrow, I'm going for a checkup.
 
    Hope all is well at Dynegy.
 
Regards,
Iris
 
 
 
 

-----Original Message----- 
From: Mack, Iris 
Sent: Mon 11/12/2001 7:32 AM 
To: Black, Tamara Jae 
Cc: Shoemake, Lisa 
Subject: RE: Sick Day"
ham,"thanks  -- yes we need the info to properly record these transations, and to include them in the preference search we are doing related to settlements

 -----Original Message-----
From: 	Bailey, Susan  
Sent:	Thursday, February 14, 2002 11:15 AM
To:	Apollo, Beth
Subject:	FW: Pre-Petition Mutual Terminaition -- Termination Amounts


Beth,

Thought you should be in the loop with regard to this request --see my message below to the Credit folks.

Susan Bailey

 -----Original Message-----
From: 	Bai"
ham,"The attached note lists conditions that can be used to verify that a given 
vol skew curve does not generate arbitrage opportunities in a strip of option 
prices.

If you have questions or want to discuss implementation, please give me a 
call.

Bob Lee
x35163"
ham,"---------------------- Forwarded by Shanna Husser/HOU/EES on 12/04/2000 01:42 
PM ---------------------------


Christina Barthel
12/04/2000 01:41 PM
To: Lynna Kacal/Corp/Enron@ENRON, Robert B Cothran/Corp/Enron@ENRON, Kathy 
Fink/Corp/Enron@ENRON, Amy Jon/HOU/ECT@ECT, Stacy Gibson/HOU/ECT@ECT, 
Michelle LeBlanc/Corp/Enron@ENRON, Jason 
Sharp/ENRON_DEVELOPMENT@ENRON_DEVELOPMENt, Leon Branom/Corp/Enron@ENRON, 
Kimberly Ketchum/NA/Enron@Enron, Jeanie Miller/Corp/Enron@ENRON, Raul 
Yzquierdo/Enron"
ham,"Hey,

How are things going with you guys?  We really enjoyed Saturday night out at the house.  We should get together more often.

How is Mr. Hamilton doing ? I was thinking of sending some flowers to either the hospital (if he is out of ICU) or the house.  Can you give me the address of either?

Love,
E"
ham,"Your mailbox has exceeded one or more size limits set by your administrator.
Your mailbox size is 113237 KB.
Mailbox size limits:
	You will receive a warning when your mailbox reaches 75000 KB.
	You cannot send mail when your mailbox reaches 100000 KB.You may not be able to send or receive new mail until you reduce your mailbox size.
To make more space available, delete any items that you are no longer using or move them to your personal folder file (.pst). 
Items in all of your mailbox folders"
ham,"Trading Profits

P. Allen  200
M. Grigsby 463
Rest of Desk 282

Total  945



I view my bonus as partly attributable to my own trading and partly to the 
group's performance.  Here are my thoughts.



  Minimum  Market   Maximum

Cash  2 MM   4 MM   6 MM
Equity  2 MM   4 MM   6 MM


Here are Mike's numbers.  I have not made any adjustments to them.


  Minimum  Market   Maximum

Cash  2 MM   3 MM   4 MM
Equity  4 MM   7 MM   12 MM


I have given him an ""expectations"" speech, but you might do the"
ham,"attitude




Shanna Husser@ENRON
05/25/2000 07:52 AM
To: Eric Bass/HOU/ECT@ECT
cc:  
Subject: Re: Fwd:  

Yes- I realize that I typed it wrong after the fact- thanks.  Got my whole 
little credit card situation taken care of- they cancelled the whole account 
and are sending me a new card- not that you care.  Let me know around 5- when 
you are ready to leave for the little happy hour- and we can walk over 
together.  And- I put you last on purpose- just b/c I know it irritates you.  
:-)

Shann"
ham,"Check out the part about Simms weight. =20


Big 12: Applewhite eager to reclaim his job
By Mark Wangrin
Express-News Staff Writer

AUSTIN =01* It runs up and down the inside of Major Applewhite's left knee,=
 a=20
four-inch shiny pink speed bump of a scar.=20

If it could talk, it would tell of how the anterior cruciate ligament buckl=
ed=20
as its owner planted while trying to avoid a relentless Arkansas pass rush =
at=20
the Cotton Bowl on Jan. 1.

It would tell of the reconstructive surgery"
ham,attached is the systems wish list for the gas basis and physical trading
ham,"I have not received the aircard 300 yet.

Phillip"
ham,"not as cute as a lab :)


   
	Enron North America Corp.
	
	From:  Shanna Husser @ EES                           11/06/2000 09:05 AM
	

To: Eric Bass/HOU/ECT@ECT, mshuggies@aol.com, lildaigs@aol.com, 
scrilla364@aol.com
cc:  
Subject: Our new puppy Hallie

Look at this pup!
---------------------- Forwarded by Shanna Husser/HOU/EES on 11/06/2000 09:04 
AM ---------------------------


Julia Carruth <juliacarruth@yahoo.com> on 11/03/2000 03:56:14 PM
To: Allison Bridgewater <perform1st@aol.com>, La"
ham,"Are you around next Tuesday? 
---------------------- Forwarded by John Arnold/HOU/ECT on 03/02/2001 04:22 
PM ---------------------------
From: Jennifer Burns/ENRON@enronXgate on 03/02/2001 03:29 PM
To: Phillip K Allen/HOU/ECT@ECT, John Arnold/HOU/ECT@ECT, Michael 
Bradley/HOU/EES@EES, Jennifer Fraser/ENRON@enronXgate, Mike 
Grigsby/HOU/ECT@ECT, Adam Gross/HOU/ECT@ECT, Rogers Herndon/HOU/ECT@ect, 
Kevin McGowan/Corp/Enron@ENRON, Vince J Kaminski/HOU/ECT@ECT, John L 
Nowlan/HOU/ECT@ECT, Kevin M P"
ham,"can't find his name in the address book - you fwd it


To: Eric Bass/HOU/ECT@ECT
cc:  
Subject: game tonight

forward the e-mail for tonight's game to reagan matthews."
ham,"I know that Christa sent an e-mail about this a couple of weeks ago, but I 
wanted to follow up.  Does anyone have any interest in going to Austin Friday 
night and then going tubing in New Braunfels on Saturday.  

Let me know. Forward this to anyone you think mught be interested.

-Eric"
ham,"ok

 -----Original Message-----
From: 	Rangel, Ina  
Sent:	Tuesday, October 09, 2001 5:47 PM
To:	Arnold, John
Subject:	Thursday 10/11/01

John:

I would like to take a vacation day this Thursday.  I have to go to court and am having some work done to my house.  I will still logon from home and can be reached by cell.


-Ina"
ham,"199.99+ $18 o/n shipping = 217.99

Visa 4128 0033 2341 1978 exp 8/02

shipping and billing address : 
John Arnold
909 Texas Ave #1812
Houston, TX 77002
713-557-3330




Ticketwarehouse@aol.com on 05/10/2001 01:20:57 AM
To:	<jarnold@enron.com>
cc:	 
Subject:	Re: eBay End of Auction - Item # 1236142249 (DAVE MATTHEWS TICKETS HOUSTON 4TH ROW 5/12)


Pay Patrick Kenne, ticketwarehouse@aol.com, at paypal.com or bidpay.com, bid plus $12 for Fed-Ex Saver, or $18 for Fed-Ex overnight shipping. Put shipp"
ham,"I still haven't heard from you guys regarding the Bachelor Party.
Let me know
 -----Original Message-----
From: 	Bass, Eric  
Sent:	Friday, January 04, 2002 12:36 PM
To:	'smacfarland@gpch.org'; 'jayandem@earthlink.net'; 'lqcolombo@aol.com'; Dad (E-mail); 'tommybomb88@hotmail.com'; 'billy.brown2@compaq.com'; 'mballases@hotmail.com'
Cc:	Jason Bass (E-mail)
Subject:	Jason' Bachelor Party

The time has finally come for us to mourn the loss of another one of our fallen brethren.  Yes Jason Bass, my"
ham,"During the course of their investigation, Special Agents from the Federal Bureau of Investigation will be taking documents they believe may be important for their investigation from employees' offices.  The FBI has agreed to return copies of such documents. 

In addition, should you have an immediate need for a document requested by the FBI, please make a copy of the specific document and give the original to the FBI. Thank you for your cooperation."
ham,"---------------------- Forwarded by Jeff Dasovich/SFO/EES on 08/11/2000 10:27 
AM ---------------------------


Jeff Dasovich on 08/11/2000 10:26:23 AM
To: Paul Kaufman@EES, James D Steffes/HOU/EES@EES, Joe 
Hartsoe/Corp/Enron@Enron, Cynthia Sandherr/Corp/Enron@Enron, Richard 
Shapiro/HOU/EES@EES, Mary Hain@ENRON_DEVELOPMENT, Karen 
Denne/Corp/Enron@Enron, Peggy Mahoney/HOU/EES@EES, mpalmer@enron.com, Susan J 
Mara/SFO/EES@EES, Mona L Petrochko/SFO/EES@EES, Sandra McCubbin/SFO/EES@EES, 
Sarah No"
ham,"Brenda

 Can you send me your address in College Station.

Phillip"
ham,"The Resolution Center will be decommissioning one of its 888 numbers (888-877-7757) as of January 7, 2002.
You can continue to contact the Resolution Center, Toll Free, by using the following steps: 
To contact the ENW IT Resolution Center:
? Call 1-800-973-6766 (1-800-97-ENRON)
? Select 1 to transfer to an extension within the Enron Building
? Select 31411 and you will be transferred to the helpdesk.
The following options are also available through the toll-free number:
0: Connect to voice dire"
ham,"Ina:
Can you get this paid on a rush basis?
thanks,john
---------------------- Forwarded by John Arnold/HOU/ECT on 02/28/2001 06:53 
AM ---------------------------


""Mark Sagel"" <msagel@home.com> on 02/02/2001 10:39:38 AM
To: ""John Arnold"" <jarnold@enron.com>
cc:  
Subject: Invoice for advisory work



Attached is an invoice that covers the three-month trial  period.? Hope all 
is well.
?
Mark Sagel
 - invoice enron 9938.doc"
ham,"Attached please find the following documents:


    


Thanks,
Lydia

x3-9338"
ham,"Just wanted to let you know that TNE will be  posting the hourly indexes for 
Feb. 16 and 19 and the daily indexes for Feb. 20  and 21 on Tuesday.
?
?
Bobette  Riner???????????????????????????????  
Senior Power Markets Analyst??????  
TradersNews Energy
713/647-8690
FAX: 713/647-7552
cell:  832/428-7008
bobette.riner@ipgdirect.com
http://www.tradersnewspower.com
?
?"
ham,"How does 3 pm look ?







Leonardo Pacheco@ENRON
02/06/2001 10:25 AM
To: Harry Arora/HOU/ECT@ECT
cc:  

Subject: Re: TSS Presentation  

I am open after 2:00 Pm. Let me know when I can come by your office.

Thanks!

Leonardo



Harry Arora@ECT
02/05/2001 06:34 PM
To: Leonardo Pacheco/Corp/Enron@ENRON
cc:  

Subject: Re: TSS Presentation  


Leonardo

Lets do one more iteration some time tomorrow.  These are looking pretty 
goood.


Harry"
ham,"Hi Eric,

I called earlier.  Guess you are busy.  Anyway, I made reservations at
Ruggles Grille 5115 Westheimer - Saks Fifth Ave. (where Macy's used to be)
at 6:45.  Is this o.k. with you?  LU-M
----- Original Message -----
From: <Eric.Bass@enron.com>
To: <lwbthemarine@bigplanet.com>; <daphneco64@bigplanet.com>
Sent: Thursday, November 09, 2000 11:10 AM
Subject: Friday


> What are you doing for dinner tomorrow?  Would you like to meet up with
> Shanna and I somewhere?
>
> Let me know.
>
> -E
>"
ham,"Hey Dad.  I am looking forward to Vegas.  Hopefully I won't lose too much $.  
I am glad that I was able to add a little more happiness to her life.  Tell 
Aunt Twila and Uncle Gene hi for me and have a good time this weekend.

Love, Eric




""Larry W. Bass"" <lwbthemarine@bigplanet.com> on 02/15/2001 12:57:14 PM
To: eric preston bass <Eric.Bass@enron.com>
cc:  
Subject: 



Hi Guy. Do hope you have a great trip to Vegas. It  should be fun. Do not let 
those tables become too attractive to you. T"
ham,"I've adopted two children for the Enron Kids Program ..

Cortesia Taylor, Kindergarden
Jameka McCoy, PreK

The total cost for both children combined is guesstimated to be $350.  If all 
of us contribute, that will be only $15 per person.  I'll be taking 
collections this week and next if anyone is interested.

Thanks,
Laura"
ham,"Stephanie

Please grant Paul the requested eol rights

Thanks,
Phillip"
ham,"I will be out of the office until Monday, March 18, 2002.  If you need immediate assistance, please contact Susan Bailey or Samantha Boyd."
ham,"be there on time beaaaaaccccccccchhhhhh


   
	Enron Investment Partners
	
	From:  Amir Ahanchian                           04/24/2000 09:40 AM
	

To: Eric Bass/HOU/ECT@ECT
cc:  
Subject: Re: Game Tonight  

I'm witchya"
ham,"will do




Parker Drew <Parker.Drew@msdw.com> on 02/06/2001 09:58:41 AM
Please respond to Parker.Drew@msdw.com
To: john.arnold@enron.com, Kenneth E Girdy <Kenneth.Girdy@msdw.com>
cc:  
Subject: swaps


Deals #852287, 851654, 851191 unintentionally were traded  as Gas Daily
swaps instead of last day average swaps.  Could you see to it that they
are switched.  Thank you.    Parker"
ham,http://www.rsn.com/cams/telluride/
ham,"I WILL TALK TO LUTZ ABOUT HIS SHARE OF THE LEGAL BILLS.

BASIC MARKETING PLAN FOR STAGE COACH:

1.   MAIL OUT FLYERS TO ALL APT. OWNERS IN SEGUIN  (FOLLOW UP WITH PHONE
CALLS TO GOOD POTENTIAL  BUYERS)
2.   MAIL OUT FLYERS TO OWNERS IN SAN ANTONIO AND  AUSTIN(SIMILAR SIZED
PROPERTIES)
3.   ENTER THE INFO. ON TO VARIOUS INTERNET SITES
4.   ADVERTISE ON CIB NETWORK (SENT BY E-MAIL TO +\=  2000 BROKERS)
5.   PLACE IN AUSTIN MLS
6.   ADVERTISE IN SAN ANTONIO AND AUSTIN PAPERS ON  SUNDAYS
7.   E-MAIL"
ham,http://www.texassports.com/news/fbo/fbc/2001/02/28/983373802039.html
ham,"Per:
Can you give the Campbell fund read-only access to EOL.  It may speed up the 
process if they see they can trade pre-market.
John"
ham,"_____________________DAVID COURSEY_____________________

MY 2001 FAVORITES: PRODUCTS I COULDN'T DO WITHOUT

    One of the perks of my job is getting to play
         with lots of neat new gizmos. During the past
         year, I tried out dozens of different devices.
         But when it comes right down to it, there's
         only a handful that really made a difference
         for me. Here's what they are, how they work,
         and why I like them so much.

http://cgi.zdnet.com/slink?/a"
ham,"cant handle the pressure of big money??




John J Lavorato@ENRON
12/10/2000 09:58 AM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: 

minn +3 1/2
jack -16 1/2
tenn-cinnci under35
gb-det under 39 1/2
tb +2 1/2
new england +2 1/2
pitt +3 1/2
phil-clev under 33 1/2
seattle +10
jets +9 1/2 and over 40 1/2 tease

as discussed."
ham,"01.01.01 heralds the actual millenium. A unique date to be repeated only  
after 1000 years !
?
?
Here's hoping that the millenium showers health, wealth & hapiness in  all 
extremes on you & your family & makes the world a great place to  live.
?
?
best regards,
?
?
MUKUL-JAYSHREE"
ham,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 09/06/2000 
10:49 AM ---------------------------


Jeff Richter
09/06/2000 07:39 AM
To: Phillip K Allen/HOU/ECT@ECT
cc:  
Subject: Wow


---------------------- Forwarded by Jeff Richter/HOU/ECT on 09/06/2000 09:45 
AM ---------------------------
To: Mike Swerzbin/HOU/ECT@ECT, Robert Badeer/HOU/ECT@ECT, Sean 
Crandall/PDX/ECT@ECT, Tim Belden/HOU/ECT@ECT, Jeff Richter/HOU/ECT@ECT, John 
M Forney/HOU/ECT@ECT, Matt Motley/PDX/ECT@ECT, To"
ham,"Hey man;

This is Brian (David's brother, Sean's brother-in-law);

Just thought I'd yell at you to see what was going on.  I've been here with 
EBS
for 3 months now and have been meaning to shoot you an email or something....

Anyway; give me a shout when you get a chance....


(Embedded image moved to file: pic26051.gif)"
ham,"why the hell were you invited?




Shanna Husser@ENRON
05/30/2000 09:34 AM
To: Eric Bass/HOU/ECT@ECT
cc:  
Subject: Bryan Hull is moving on. Let's celebrate !!!

I love how I am included on the risk outing e-mail distribution list.  I mean 
why would I need to take a job in your department when I get e-mails about 
all the events anyway?
---------------------- Forwarded by Shanna Husser/Corp/Enron on 05/30/2000 
09:31 AM ---------------------------
   
	Enron North America Corp.
	
	From:  Yvette"
ham,"The following is a summary of the trades EES did today:
 
  # buys  # sells
Sep  5 / day  5 / day 
Oct  4 / day
Nov-Mar 3 / day  2 / day
Apr-Oct  1.5 / day 2.5 / day
 
Total contracts traded = 2045

Thought you should know...
John"
ham,"we will make but won't be there till around 6:30 ish





""K. Bass"" <daphneco64@bigplanet.com> on 06/08/2000 09:57:35 AM
Please respond to ""K. Bass"" <daphneco64@bigplanet.com>
To: Eric Bass/HOU/ECT@ECT
cc:  
Subject: dinner



Let me know if you can come.  Just email me.  I'm taking the kids out for a 
while.  I will pick up more steaks so don't bring your own.  If you can't 
come, I'll freeze them, o.k.?  LU-M
 - att1.htm"
ham,"Eric,

I checked on Saturday and remembered that we have friends from Austin comin=
g=20
into town.  Sorry that I couldn't help out.

Chris


  =20
=09
=09
=09From:  Eric Bass @ ECT                           11/13/2000 10:34 AM
=09

To: Chris Gaskill/Corp/Enron@Enron
cc: =20

Subject: A&M/UT Flag Football Invitation

Here is the info on the tourney.  We are one person short and could really=
=20
use your help.  Please try to let me know ASAP whether you can play so I ca=
n=20
explore other alter"
ham,"fyi  CIG

---------------------- Forwarded by Phillip K Allen/HOU/ECT on 07/17/2000 
10:45 AM ---------------------------
   
	Enron North America Corp.
	
	From:  Rebecca W Cantrell                           07/14/2000 02:31 PM
	

To: Julie A Gomez/HOU/ECT@ECT, Stephanie Miller/Corp/Enron@ENRON, Chris 
Meyer/HOU/ECT@ECT, Judy Townsend/HOU/ECT@ECT, Theresa Branney/HOU/ECT@ECT, 
Paul T Lucci/DEN/ECT@Enron, Jane M Tholt/HOU/ECT@ECT, Steven P 
South/HOU/ECT@ECT, Frank Ermis/HOU/ECT@ECT, Susan W Pere"
ham,"Mark:
Let's keep the present system for the short-term.  I would like to continue 
looking at your work for another couple weeks.  We'll talk later,
John




""Mark Sagel"" <msagel@home.com> on 10/03/2000 02:29:47 PM
To: ""John Arnold"" <jarnold@enron.com>
cc:  
Subject: Natural update



John:
?
The price behavior of the past couple days has been  disappointing.? My 
short-term market patterns suggested a more robust price  rally and natural 
appears to be waning at present.? Volume on this rally i"
ham,Remember - No Kisses!
ham,"Paul,

Both ENA and ECTRIC have a master agreement in place with Morgan Stanley Capital Group, Inc., as follows:

	1.	ENA's is Master Agreement dated effective as of June 16, 1992, and which has been amended over time.

	2.	ECTRIC's is an ISDA Master Agreement dated effective as of August 29, 1997.

As for your inquiry concerning nettting agreements -- Morgan Stanley has no master netting arrangements with either ENA or ECTRIC.

Hard copies of the aformentioned agreements will be faxed to you t"
ham,"-----Original Message-----
From: 	Bhatia, Randy  
Sent:	Monday, February 04, 2002 10:00 AM
To:	Wolfe, Jason; Lenhart, Matthew
Subject:	



http://www.bol.ucla.edu/~rahjr79/ninja.htm"
ham,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 01/27/2000 
04:44 PM ---------------------------


Matthew Lenhart
01/24/2000 06:22 AM
To: Phillip K Allen/HOU/ECT@ECT, Mike Grigsby/HOU/ECT@ECT
cc:  
Subject: dopewars


---------------------- Forwarded by Matthew Lenhart/HOU/ECT on 01/24/2000 
08:21 AM ---------------------------


""mlenhart"" <mlenhart@mail.ev1.net> on 01/23/2000 06:34:13 PM
Please respond to mlenhart@mail.ev1.net
To: Matthew Lenhart/HOU/ECT@ECT, mmitchm@msn.com
cc"
ham,"The report named: NG - Price P/L <http://trv.corp.enron.com/linkFromExcel.asp?report_cd=10&report_name=NG+-+Price+P/L&category_cd=5&category_name=FINANCIAL&toc_hide=1&sTV1=5&TV1Exp=Y&current_efct_date=10/17/2001>, published as of 10/17/2001 is now available for viewing on the website."
ham,"Fantasy Football does not end with the NFL regular season
anymore. Now SuperBowl.com extends the fun into the playoffs!
Field your own Fantasy team in the SuperBowl.com Playoff
Challenge and compete for great prizes, including trips to
next year's Super Bowl and Pro Bowl.

It's free to play - and easy too. Before the NFL's Wild Card
games (Jan. 12-13), you'll pick eight players from the 12 NFL
playoff teams. You can make changes to your lineup after each
playoff round. The top overall scorer go"
ham,"Don't even think you're getting out of this with the ""for a while"" crap.  
Just for that you can add a star to the place we're going.


From: Margaret Allen@ENRON on 10/25/2000 01:34 PM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: Re:  

Hum, while it would be very interesting to see how you act on a date I think 
I'll have to pass.  My time could be spent in better ways (believe it or 
not!).  The El Orbits did play at Satellite Lounge alot so I'm sure that's 
where you've heard them or of them."
ham,"---------------------- Forwarded by Eric Bass/HOU/ECT on 11/28/2000 09:22 AM 
---------------------------
   
	Enron North America Corp.
	
	From:  Shanna Husser @ EES                           11/28/2000 09:08 AM
	

To: Eric Bass/HOU/ECT@ECT
cc:  
Subject: Fw: New Democratic Party Seal


---------------------- Forwarded by Shanna Husser/HOU/EES on 11/28/2000 09:07 
AM ---------------------------


""James A Bowman"" <bowmanja@us.ibm.com> on 11/28/2000 08:23:32 AM
To: RyderJ@CannondaleAssoc.com, Fu"
ham,"Crash and burn
Louisville courtship of Rockets in jeopardy

June 13, 2000 1:42 p.m. ET

Associated Press

HOUSTON =01* The bid by Louisville, Ky., to land the Houston Rockets appear=
s to=20
have fallen through.
Jefferson County in Kentucky on Monday declined to join a three-pronged=20
proposal that would publicly finance a downtown basketball arena.

The plan suggested the city, county and state each issue up to $30 million =
in=20
bonds to cover a portion of an arena that could cost $220 mil"
ham,"Agree completely.  In that context, it looks good.




Louise Kitchen
09/14/2000 06:20 PM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: Re: .exe file - infomercial  

It was something for the web-site but we are thinking its a bit arrogant for 
our counterparts so probably just use it internally or trade shows.



John Arnold
14/09/2000 16:24
To: Louise Kitchen/HOU/ECT@ECT
cc:  

Subject: Re: .exe file - infomercial  

Who's the target audience and how is it being distributed?



Louise Kitchen
09/"
ham,"I'm free from 4:00-5:00 today


   
	
	
	From:  Vladimir Gorny                           07/10/2000 02:14 PM
	

To: John Arnold/HOU/ECT@ECT
cc: Tanya Tamarchenko/HOU/ECT@ECT, Frank Hayden/Corp/Enron@Enron 
Subject: Forward-forward Vol

John,

Per your and Jeff's request, Research and Market Risk Groups have conducted 
an extensive analysis of the forward-forward vol methodology used in the 
Value-at-Risk calculation. 

We analyzed and compared two methodologies: 

 the existing methodology - bas"
ham,"INVESTools Advisory
A Free Digest of Trusted Investment Advice

To unsubscribe from this free newsletter, please see below.

In This Issue:

1. 2001 Portfolio +36%; 2002 Portfolio Just Released (C)
2. Forecast 2002: Mostly Sunny, Particularly for Small Caps (NYFX)
3. Time to Buy Disney (DIS)
4. Zacks: Biovail Set to Gain 10+% in 2002 (BVF)
5. Smallest Stocks are the Places to Be (BLPG)


*************** A Word from our Sponsor *******************
Rip-Roaring Returns from the Post-September 2001"
ham,"Andy:
I just spoke to a guy named Neil Hanover.  He is a fund trader for a company 
in London.  He asked the head EOL marketer to give him a call about setting 
him up on the system.  Can you help?
his number is 011 44 207 397 0840

john"
ham,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 11/02/2000 
04:12 PM ---------------------------


""phillip allen"" <pallen70@hotmail.com> on 11/02/2000 12:58:03 PM
To: pallen@enron.com
cc:  
Subject: 



_________________________________________________________________________
Get Your Private, Free E-mail from MSN Hotmail at http://www.hotmail.com.

Share information about yourself, create your own public profile at
http://profiles.msn.com.

 - rentroll_1027.xls
 - rentroll_1103."
ham,"Return-path: <Comein63@aol.com>
From: Comein63@aol.com
Full-name: Comein63
Message-ID: <d3.16f02b82.286f3db0@aol.com>
Date: Sat, 30 Jun 2001 10:35:28 EDT
Subject: Fwd: Truly Irish........
To: GLAVINELUV@aol.com, KTracey111@aol.com, NAN1892465@aol.com,	BongoRose@aol.com, TerriLee1103@aol.com, WDTHOMPS@aol.com
MIME-Version: 1.0
Content-Type: multipart/mixed; boundary=""part2_30.170d7491.286f3db0_boundary""
X-Mailer: AOL 6.0 for Windows US sub 10520



Return-path: <Jfhall205736@aol.com>
From: Jfha"
ham,"-----Original Message-----
From: 	Allen, Phillip K.  
Sent:	Monday, October 29, 2001 7:58 AM
To:	'""Simpkins, Michelle"" <MSimpkins@winstead.com <mailto:MSimpkins@winstead.com>>@ENRON'
Subject:	RE: Blackline of First Amendment to Contract


Michelle,

Here are my comments:

Section 9b-  It is my understanding that the Utility lines are currently under construction and should be finished by late February 2002.  Can we reference the work that is being performed by the contractor, JC Evans.  I wan"
ham,"i said i'm a vp and run natural gas derivatives trading and she asked if she 
could eliminate derivatives because then she'd have to write two more 
sentences about what that was.




""Jennifer White"" <jenwhite7@zdnetonebox.com> on 01/11/2001 01:13:11 PM
To: john.arnold@enron.com
cc:  
Subject: 


There is no John Taylor at Ocean, and I don't remember the other name
you mentioned on the phone.  Whoever you were talking to last night was
confused.

I found the article in the Baltimore Sun.  Since"
